Datetime,USGS_flow
2014-12-30,2067.6042
2014-12-31,2058.9583
2015-01-01,2055.9375
2015-01-02,2055.2083
2015-01-03,2053.6458
2015-01-04,2056.9792
2015-01-05,2065.5208
2015-01-06,2067.1875
2015-01-07,2070.7292
2015-01-08,2075.8333
2015-01-09,2074.5833
2015-01-10,2088.6458
2015-01-11,2089.5833
2015-01-12,2089.5833
2015-01-13,2099.375
2015-01-14,2105.2083
2015-01-15,2099.6875
2015-01-16,2095.5789
2015-01-17,2116.5625
2015-01-18,2113.2292
2015-01-19,2110.0
2015-01-20,2130.625
2015-01-21,2139.0625
2015-01-22,2123.8542
2015-01-23,2128.6458
2015-01-24,2133.4375
2015-01-25,2135.3125
2015-01-26,2146.3542
2015-01-27,2147.1875
2015-01-28,2145.4167
2015-01-29,2149.4792
2015-01-30,2158.125
2015-01-31,2158.125
2015-02-01,2168.9583
2015-02-02,2158.3333
2015-02-03,2165.3125
2015-02-04,2149.1667
2015-02-05,2179.0625
2015-02-06,2184.375
2015-02-07,2176.3542
2015-02-08,2173.8542
2015-02-09,2175.8333
2015-02-10,2176.0417
2015-02-11,2177.3958
2015-02-12,2176.5625
2015-02-13,2178.4375
2015-02-14,2181.4583
2015-02-15,2179.7917
2015-02-16,2180.7292
2015-02-17,2176.875
2015-02-18,2181.4583
2015-02-19,2184.0625
2015-02-20,2194.0625
2015-02-21,2169.5833
2015-02-22,2174.7917
2015-02-23,2190.5208
2015-02-24,2161.5625
2015-02-25,2172.9167
2015-02-26,2172.2917
2015-02-27,2162.9167
2015-02-28,2174.7917
2015-03-01,2115.625
2015-03-02,2129.8958
2015-03-03,2117.6042
2015-03-04,2111.25
2015-03-05,2112.3958
2015-03-06,2111.875
2015-03-07,2111.6667
2015-03-08,2110.0
2015-03-09,2109.7917
2015-03-10,2109.5833
2015-03-11,2110.3125
2015-03-12,2111.9792
2015-03-13,2109.6875
2015-03-14,2110.1042
2015-03-15,2111.9792
2015-03-16,2109.8958
2015-03-17,2109.6875
2015-03-18,2111.5789
2015-03-19,2121.5625
2015-03-20,2111.6667
2015-03-21,2120.2083
2015-03-22,2118.4375
2015-03-23,2125.7292
2015-03-24,2122.8125
2015-03-25,2129.6738
2015-03-26,2121.25
2015-03-27,2115.7446
2015-03-28,2119.6875
2015-03-29,2120.4167
2015-03-30,2114.842
2015-03-31,2124.5833
2015-04-01,2131.0637
2015-04-02,2128.7368
2015-04-03,1878.4896
2015-04-04,1608.7446
2015-04-05,1626.7446
2015-04-06,1612.3541
2015-04-07,1610.6354
2015-04-08,1619.7684
2015-04-09,1612.1158
2015-04-10,1212.2916
2015-04-11,1086.0312
2015-04-12,1136.7812
2015-04-13,1089.8527
2015-04-14,1098.5895
2015-04-15,1096.9684
2015-04-16,1099.6146
2015-04-17,1105.0105
2015-04-18,1094.3334
2015-04-19,1092.3334
2015-04-20,1419.1146
2015-04-21,1606.75
2015-04-22,1191.4896
2015-04-23,1093.3541
2015-04-24,1093.3474
2015-04-25,1091.1171
2015-04-26,1089.2709
2015-04-27,1098.8229
2015-04-28,1099.9166
2015-04-29,1099.1578
2015-04-30,1091.5312
2015-05-01,1093.2842
2015-05-02,1091.8021
2015-05-03,1105.2604
2015-05-04,1102.2188
2015-05-05,1099.6595
2015-05-06,1104.4409
2015-05-07,1095.3021
2015-05-08,1103.979
2015-05-09,1102.1459
2015-05-10,1102.5
2015-05-11,1620.8125
2015-05-12,2923.4832
2015-05-13,5134.9473
2015-05-14,7192.8867
2015-05-15,8026.354
2015-05-16,8028.316
2015-05-17,8016.9473
2015-05-18,7987.766
2015-05-19,7981.6665
2015-05-20,7965.0
2015-05-21,7464.149
2015-05-22,6349.8945
2015-05-23,5258.125
2015-05-24,4461.684
2015-05-25,4086.875
2015-05-26,3728.5264
2015-05-27,3334.8936
2015-05-28,3001.2903
2015-05-29,2595.625
2015-05-30,2246.9473
2015-05-31,1935.625
2015-06-01,1782.1875
2015-06-02,1779.2709
2015-06-03,1782.5264
2015-06-04,1784.2709
2015-06-05,1784.0625
2015-06-06,1787.0526
2015-06-07,1788.125
2015-06-08,1782.7084
2015-06-09,1780.3125
2015-06-10,1785.2084
2015-06-11,1783.4375
2015-06-12,1783.9785
2015-06-13,1778.4375
2015-06-14,1774.4791
2015-06-15,1776.7709
2015-06-16,1779.1666
2015-06-17,1777.3684
2015-06-18,1782.5
2015-06-19,1771.6129
2015-06-20,1781.7021
2015-06-21,1744.5264
2015-06-22,1757.0834
2015-06-23,1762.6595
2015-06-24,1761.1702
2015-06-25,1761.7894
2015-06-26,1785.7291
2015-06-27,1782.6041
2015-06-28,1799.7872
2015-06-29,1780.9375
2015-06-30,1800.2084
2015-07-01,1825.5209
2015-07-02,1784.4791
2015-07-03,1784.1052
2015-07-04,1788.0209
2015-07-05,1790.2084
2015-07-06,1794.1666
2015-07-07,1788.9584
2015-07-08,1790.4166
2015-07-09,1791.1827
2015-07-10,1779.2307
2015-07-11,1778.6022
2015-07-12,1784.6809
2015-07-13,1779.0322
2015-07-14,1793.8541
2015-07-15,1789.8937
2015-07-16,1804.7368
2015-07-17,1793.3684
2015-07-18,1790.8422
2015-07-19,1779.674
2015-07-20,1787.4725
2015-07-21,1787.3914
2015-07-22,1796.3541
2015-07-23,1795.1041
2015-07-24,1795.2084
2015-07-25,1790.8334
2015-07-26,1795.8334
2015-07-27,1799.4736
2015-07-28,1795.5209
2015-07-29,1791.1459
2015-07-30,1789.6842
2015-07-31,1797.4193
2015-08-01,1828.8541
2015-08-02,1804.1666
2015-08-03,1813.8541
2015-08-04,1809.5834
2015-08-05,1814.2709
2015-08-06,1810.8334
2015-08-07,1809.1578
2015-08-08,1818.6459
2015-08-09,1814.6875
2015-08-10,1808.2291
2015-08-11,1793.5416
2015-08-12,1796.3541
2015-08-13,1795.1041
2015-08-14,1799.2709
2015-08-15,1796.6666
2015-08-16,1805.5209
2015-08-17,1802.5
2015-08-18,1802.0834
2015-08-19,1799.5834
2015-08-20,1800.3125
2015-08-21,1799.7916
2015-08-22,1801.7709
2015-08-23,1800.8334
2015-08-24,1775.9688
2015-08-25,1787.2916
2015-08-26,1790.0
2015-08-27,1788.6459
2015-08-28,1789.6875
2015-08-29,1789.2709
2015-08-30,1790.625
2015-08-31,1796.4584
2015-09-01,1800.8334
2015-09-02,1798.6459
2015-09-03,1800.2084
2015-09-04,1798.125
2015-09-05,1783.6459
2015-09-06,1797.2916
2015-09-07,1801.3541
2015-09-08,1838.6459
2015-09-09,1867.7084
2015-09-10,1788.3334
2015-09-11,1809.1666
2015-09-12,1803.8541
2015-09-13,1801.6666
2015-09-14,1751.3541
2015-09-15,1633.3334
2015-09-16,1976.1459
2015-09-17,1764.2709
2015-09-18,1809.5834
2015-09-19,1809.8959
2015-09-20,1808.9584
2015-09-21,1811.1459
2015-09-22,1808.125
2015-09-23,1809.2709
2015-09-24,1809.1666
2015-09-25,1814.7916
2015-09-26,1812.5
2015-09-27,1814.0625
2015-09-28,1810.2084
2015-09-29,1814.375
2015-09-30,1812.9166
2015-10-01,1881.7709
2015-10-02,1903.0209
2015-10-03,1946.1459
2015-10-04,1991.7709
2015-10-05,2038.75
2015-10-06,2103.8542
2015-10-07,2132.8125
2015-10-08,2192.0833
2015-10-09,2230.1042
2015-10-10,2293.2292
2015-10-11,2315.1042
2015-10-12,2315.9375
2015-10-13,2315.9375
2015-10-14,2319.8958
2015-10-15,2304.6875
2015-10-16,2306.5625
2015-10-17,2301.25
2015-10-18,2308.6458
2015-10-19,2311.7708
2015-10-20,2310.2083
2015-10-21,2304.6875
2015-10-22,2305.625
2015-10-23,2302.5
2015-10-24,2314.7917
2015-10-25,2274.8958
2015-10-26,2306.5625
2015-10-27,2299.7917
2015-10-28,2302.7083
2015-10-29,2313.75
2015-10-30,2314.0625
2015-10-31,2311.875
2015-11-01,2297.0833
2015-11-02,2300.7292
2015-11-03,2341.1458
2015-11-04,2338.8542
2015-11-05,2335.4167
2015-11-06,2297.8125
2015-11-07,2295.2083
2015-11-08,2302.8125
2015-11-09,2299.5833
2015-11-10,2301.5625
2015-11-11,2305.0
2015-11-12,2296.4583
2015-11-13,2285.3125
2015-11-14,2293.0208
2015-11-15,2290.0
2015-11-16,2272.2917
2015-11-17,2314.0625
2015-11-18,2277.9167
2015-11-19,2299.7917
2015-11-20,2279.375
2015-11-21,2287.0833
2015-11-22,2284.375
2015-11-23,2280.7292
2015-11-24,2275.7292
2015-11-25,2276.0417
2015-11-26,2283.5417
2015-11-27,2275.4167
2015-11-28,2277.3958
2015-11-29,2278.3333
2015-11-30,2264.2708
2015-12-01,2240.3125
2015-12-02,2267.9167
2015-12-03,2290.5208
2015-12-04,2276.3542
2015-12-05,2282.0833
2015-12-06,2269.0625
2015-12-07,2241.4583
2015-12-08,2268.4375
2015-12-09,2273.6458
2015-12-10,2382.8867
2015-12-11,2283.8542
2015-12-12,2267.5
2015-12-13,2258.3333
2015-12-14,2264.6875
2015-12-15,2261.6667
2015-12-16,2260.0
2015-12-17,2259.4792
2015-12-18,2267.2917
2015-12-19,2267.8125
2015-12-20,2258.9583
2015-12-21,2258.8542
2015-12-22,2251.875
2015-12-23,2255.3125
2015-12-24,2249.0625
2015-12-25,2254.5833
2015-12-26,2243.0208
2015-12-27,2227.0833
2015-12-28,2226.4583
2015-12-29,2241.0205
2015-12-30,2190.0
2015-12-31,2216.6667
2016-01-01,2170.7292
2016-01-02,2182.347
2016-01-03,2184.5361
2016-01-04,2186.4949
2016-01-05,2190.2063
2016-01-06,2184.375
2016-01-07,2205.5208
2016-01-08,2211.1458
2016-01-09,2227.5
2016-01-10,2212.2917
2016-01-11,2193.0208
2016-01-12,2199.2708
2016-01-13,2203.125
2016-01-14,2200.2083
2016-01-15,2181.9792
2016-01-16,2164.8958
2016-01-17,2162.8125
2016-01-18,2168.75
2016-01-19,2182.1875
2016-01-20,2193.75
2016-01-21,2173.2292
2016-01-22,2163.3333
2016-01-23,2148.75
2016-01-24,2158.8542
2016-01-25,2169.2708
2016-01-26,2163.125
2016-01-27,2157.8645
2016-01-28,2157.6042
2016-01-29,2190.1042
2016-01-30,2170.4167
2016-01-31,2156.3542
2016-02-01,2217.5
2016-02-02,2212.3958
2016-02-03,2212.371
2016-02-04,2228.5417
2016-02-05,2237.3958
2016-02-06,2242.1875
2016-02-07,2245.4167
2016-02-08,2250.8333
2016-02-09,2253.9583
2016-02-10,2255.5208
2016-02-11,2255.7292
2016-02-12,2257.3958
2016-02-13,2268.5417
2016-02-14,2270.8333
2016-02-15,2272.3958
2016-02-16,2268.0208
2016-02-17,2217.6042
2016-02-18,2173.3333
2016-02-19,2101.0417
2016-02-20,2036.9791
2016-02-21,1990.1041
2016-02-22,1933.3334
2016-02-23,1887.8125
2016-02-24,1847.6041
2016-02-25,1801.9791
2016-02-26,1745.1041
2016-02-27,1679.0625
2016-02-28,1647.5
2016-02-29,1594.375
2016-03-01,1305.5209
2016-03-02,961.2708
2016-03-03,852.38544
2016-03-04,852.21875
2016-03-05,852.94794
2016-03-06,855.3125
2016-03-07,862.4167
2016-03-08,862.96875
2016-03-09,863.73956
2016-03-10,864.3125
2016-03-11,864.84375
2016-03-12,865.5208
2016-03-13,865.98956
2016-03-14,868.38544
2016-03-15,866.125
2016-03-16,862.15625
2016-03-17,877.5833
2016-03-18,865.5
2016-03-19,860.78125
2016-03-20,874.38544
2016-03-21,875.1042
2016-03-22,868.5833
2016-03-23,868.86456
2016-03-24,868.125
2016-03-25,869.63544
2016-03-26,871.6458
2016-03-27,875.1875
2016-03-28,876.4375
2016-03-29,879.84375
2016-03-30,871.1458
2016-03-31,884.36456
2016-04-01,882.48956
2016-04-02,878.15625
2016-04-03,876.75
2016-04-04,876.3125
2016-04-05,876.4375
2016-04-06,875.0625
2016-04-07,876.1875
2016-04-08,877.86456
2016-04-09,878.0
2016-04-10,881.13544
2016-04-11,877.17706
2016-04-12,876.25
2016-04-13,874.8125
2016-04-14,878.2292
2016-04-15,882.4375
2016-04-16,882.125
2016-04-17,882.25
2016-04-18,882.0625
2016-04-19,1207.7812
2016-04-20,1183.7604
2016-04-21,929.17706
2016-04-22,870.25
2016-04-23,870.125
2016-04-24,872.0208
2016-04-25,870.98956
2016-04-26,874.3125
2016-04-27,872.9375
2016-04-28,873.1875
2016-04-29,874.5
2016-04-30,874.6875
2016-05-01,872.76044
2016-05-02,880.0208
2016-05-03,864.61456
2016-05-04,844.375
2016-05-05,867.88544
2016-05-06,870.0208
2016-05-07,872.5625
2016-05-08,875.25
2016-05-09,877.625
2016-05-10,873.9375
2016-05-11,877.8125
2016-05-12,878.0625
2016-05-13,877.8125
2016-05-14,877.9375
2016-05-15,879.125
2016-05-16,883.3333
2016-05-17,878.3542
2016-05-18,872.375
2016-05-19,876.9167
2016-05-20,882.03125
2016-05-21,875.1875
2016-05-22,878.0
2016-05-23,880.55206
2016-05-24,874.25
2016-05-25,874.3125
2016-05-26,874.5
2016-05-27,875.1875
2016-05-28,875.25
2016-05-29,877.1875
2016-05-30,878.1875
2016-05-31,1633.8959
2016-06-01,3525.3125
2016-06-02,5824.1665
2016-06-03,6981.354
2016-06-04,6976.146
2016-06-05,6971.771
2016-06-06,6968.854
2016-06-07,6970.0
2016-06-08,6963.125
2016-06-09,7972.0835
2016-06-10,9153.4375
2016-06-11,9154.6875
2016-06-12,9136.25
2016-06-13,9135.1045
2016-06-14,9157.5
2016-06-15,9162.1875
2016-06-16,9148.333
2016-06-17,9140.0
2016-06-18,9149.167
2016-06-19,9141.5625
2016-06-20,9131.7705
2016-06-21,9132.292
2016-06-22,9137.1875
2016-06-23,9144.167
2016-06-24,9145.208
2016-06-25,9136.042
2016-06-26,9141.458
2016-06-27,9139.0625
2016-06-28,9141.1455
2016-06-29,9054.792
2016-06-30,8069.6875
2016-07-01,6962.9165
2016-07-02,5802.0835
2016-07-03,4314.896
2016-07-04,3758.9583
2016-07-05,3260.1042
2016-07-06,2746.0417
2016-07-07,2239.375
2016-07-08,1773.8541
2016-07-09,1267.875
2016-07-10,1137.4479
2016-07-11,1137.8229
2016-07-12,1137.9166
2016-07-13,1137.5104
2016-07-14,1171.5625
2016-07-15,1240.2709
2016-07-16,1290.2604
2016-07-17,1334.1875
2016-07-18,1387.625
2016-07-19,1460.6771
2016-07-20,1504.1771
2016-07-21,1560.0834
2016-07-22,1607.0625
2016-07-23,1647.6666
2016-07-24,1688.1875
2016-07-25,1738.9584
2016-07-26,1748.3334
2016-07-27,1756.3541
2016-07-28,1745.3125
2016-07-29,1753.5416
2016-07-30,1753.4375
2016-07-31,1755.3125
2016-08-01,1757.9166
2016-08-02,1757.5
2016-08-03,1810.5209
2016-08-04,1866.5625
2016-08-05,1870.7291
2016-08-06,1881.7709
2016-08-07,1878.75
2016-08-08,1873.2291
2016-08-09,1866.9791
2016-08-10,1874.5834
2016-08-11,1876.0416
2016-08-12,1875.5209
2016-08-13,1870.8334
2016-08-14,1869.5834
2016-08-15,1864.0625
2016-08-16,1868.3334
2016-08-17,1877.2916
2016-08-18,1872.2916
2016-08-19,1879.2709
2016-08-20,1876.25
2016-08-21,1874.8959
2016-08-22,1872.3959
2016-08-23,1864.2709
2016-08-24,1865.3125
2016-08-25,1866.4584
2016-08-26,1869.4791
2016-08-27,1872.3959
2016-08-28,1867.2916
2016-08-29,1868.0209
2016-08-30,1868.2291
2016-08-31,1869.375
2016-09-01,1870.5209
2016-09-02,1874.375
2016-09-03,1814.0625
2016-09-04,1789.7916
2016-09-05,1755.0
2016-09-06,1693.6459
2016-09-07,1765.3125
2016-09-08,1704.7916
2016-09-09,1797.2916
2016-09-10,1880.5209
2016-09-11,1888.6459
2016-09-12,1891.3541
2016-09-13,1896.1459
2016-09-14,1884.1666
2016-09-15,1882.9166
2016-09-16,1895.3125
2016-09-17,1895.0
2016-09-18,1896.9791
2016-09-19,1895.9375
2016-09-20,1895.1041
2016-09-21,1901.3541
2016-09-22,1910.625
2016-09-23,1914.8959
2016-09-24,1908.5416
2016-09-25,1903.9584
2016-09-26,1903.5416
2016-09-27,1903.3334
2016-09-28,1905.7291
2016-09-29,1909.2709
2016-09-30,1910.5209
2016-10-01,1838.4375
2016-10-02,1824.6875
2016-10-03,1758.5416
2016-10-04,1709.3021
2016-10-05,1676.8541
2016-10-06,1624.2604
2016-10-07,1573.1562
2016-10-08,1519.5625
2016-10-09,1480.0209
2016-10-10,1404.6041
2016-10-11,1392.375
2016-10-12,1385.0521
2016-10-13,1391.6562
2016-10-14,1394.8959
2016-10-15,1393.7812
2016-10-16,1395.2084
2016-10-17,1400.0
2016-10-18,1398.8334
2016-10-19,1395.4896
2016-10-20,1392.8125
2016-10-21,1391.8854
2016-10-22,1393.5209
2016-10-23,1393.7709
2016-10-24,1400.875
2016-10-25,1383.4271
2016-10-26,1377.0104
2016-10-27,1383.7916
2016-10-28,1383.0416
2016-10-29,1383.8021
2016-10-30,1380.8438
2016-10-31,1387.3125
2016-11-01,1384.6459
2016-11-02,1384.5625
2016-11-03,1384.9791
2016-11-04,1405.5625
2016-11-05,1389.0104
2016-11-06,1392.1146
2016-11-07,1387.2604
2016-11-08,1386.5
2016-11-09,1256.1354
