Datetime,USGS_flow
2017-03-14,63.756252
2017-03-15,70.31979
2017-03-16,83.99579
2017-03-17,91.780205
2017-03-18,107.85
2017-03-19,134.88542
2017-03-20,151.60417
2017-03-21,169.13542
2017-03-22,196.34375
2017-03-23,206.92708
2017-03-24,170.09375
2017-03-25,163.32292
2017-03-26,146.63542
2017-03-27,143.47917
2017-03-28,128.61458
2017-03-29,122.333336
2017-03-30,134.90625
2017-03-31,133.19792
2017-04-01,121.625
2017-04-02,129.83333
2017-04-03,120.51875
2017-04-04,110.97396
2017-04-05,102.751045
2017-04-06,117.30937
2017-04-07,125.46875
2017-04-08,168.09375
2017-04-09,159.54167
2017-04-10,126.08646
2017-04-11,141.47395
2017-04-12,138.78125
2017-04-13,178.42708
2017-04-14,263.6875
2017-04-15,259.25
2017-04-16,258.72916
2017-04-17,305.96875
2017-04-18,340.85416
2017-04-19,427.9479
2017-04-20,346.40625
2017-04-21,295.72916
2017-04-22,256.3021
2017-04-23,274.4479
2017-04-24,336.97916
2017-04-25,290.95834
2017-04-26,257.71875
2017-04-27,244.90625
2017-04-28,227.21875
2017-04-29,209.63542
2017-04-30,201.07292
2017-05-01,198.59375
2017-05-02,206.47917
2017-05-03,213.30208
2017-05-04,256.9896
2017-05-05,425.79166
2017-05-06,701.23956
2017-05-07,975.6458
2017-05-08,1157.5
2017-05-09,1149.2709
2017-05-10,1171.0416
2017-05-11,1282.8125
2017-05-12,1392.9166
2017-05-13,1728.8541
2017-05-14,1560.5209
2017-05-15,1306.4584
2017-05-16,1196.0416
2017-05-17,1102.2916
2017-05-18,863.4583
2017-05-19,731.92706
2017-05-20,640.2708
2017-05-21,579.19794
2017-05-22,568.57294
2017-05-23,626.17706
2017-05-24,893.92706
2017-05-25,1270.2709
2017-05-26,1114.5938
2017-05-27,895.75
