Datetime,USGS_flow
2014-06-28,310.3125
2014-06-29,288.2604
2014-06-30,283.875
2014-07-01,272.75
2014-07-02,260.96875
2014-07-03,252.96875
2014-07-04,250.34375
2014-07-05,243.51042
2014-07-06,236.3125
2014-07-07,225.17708
2014-07-08,214.89583
2014-07-09,206.30208
2014-07-10,201.28125
2014-07-11,367.34375
2014-07-12,314.03125
2014-07-13,238.33333
2014-07-14,214.58333
2014-07-15,198.15625
2014-07-16,185.53125
2014-07-17,176.40625
2014-07-18,164.09375
2014-07-19,152.5
2014-07-20,142.45833
2014-07-21,140.6875
2014-07-22,125.34375
2014-07-23,117.947914
2014-07-24,117.895836
2014-07-25,109.197914
2014-07-26,102.708336
2014-07-27,97.989586
2014-07-28,96.65417
2014-07-29,112.645836
2014-07-30,147.54167
2014-07-31,140.89583
2014-08-01,109.770836
2014-08-02,97.777084
2014-08-03,95.95521
2014-08-04,99.69896
2014-08-05,108.197914
2014-08-06,102.01667
2014-08-07,95.697914
2014-08-08,91.225
2014-08-09,83.79063
2014-08-10,78.775
2014-08-11,108.129166
2014-08-12,101.052086
2014-08-13,84.08855
2014-08-14,80.768745
2014-08-15,76.23229
2014-08-16,68.19583
2014-08-17,62.70625
2014-08-18,59.794792
2014-08-19,60.740623
2014-08-20,114.21146
2014-08-21,92.8375
2014-08-22,75.995834
2014-08-23,146.44583
2014-08-24,165.09375
2014-08-25,182.14583
2014-08-26,176.66667
2014-08-27,202.76042
2014-08-28,277.8854
2014-08-29,194.23958
2014-08-30,177.78125
2014-08-31,175.0
2014-09-01,156.03125
2014-09-02,143.25
2014-09-03,134.625
2014-09-04,125.947914
2014-09-05,120.65625
2014-09-06,118.520836
2014-09-07,126.0
2014-09-08,112.291664
2014-09-09,198.85417
2014-09-10,226.21875
2014-09-11,152.76042
2014-09-12,136.78125
2014-09-13,131.98958
2014-09-14,124.802086
2014-09-15,119.854164
2014-09-16,116.291664
2014-09-17,112.697914
2014-09-18,116.15625
2014-09-19,107.65625
2014-09-20,102.56771
2014-09-21,97.23229
2014-09-22,123.427086
2014-09-23,104.74167
2014-09-24,93.504166
2014-09-25,87.16875
2014-09-26,82.08542
2014-09-27,94.137505
2014-09-28,528.15625
2014-09-29,376.5
2014-09-30,303.84375
2014-10-01,282.6354
2014-10-02,247.32292
2014-10-03,228.28125
2014-10-04,209.46875
2014-10-05,198.85417
2014-10-06,189.125
2014-10-07,179.78125
2014-10-08,169.8125
2014-10-09,160.3125
2014-10-10,153.0625
2014-10-11,147.5
2014-10-12,146.16667
2014-10-13,143.04167
2014-10-14,155.57292
2014-10-15,151.17708
2014-10-16,132.92708
2014-10-17,124.395836
2014-10-18,119.864586
2014-10-19,114.166664
2014-10-20,110.989586
2014-10-21,109.125
2014-10-22,109.208336
2014-10-23,102.45417
2014-10-24,98.50625
2014-10-25,93.05937
2014-10-26,94.706245
2014-10-27,92.86354
2014-10-28,77.54271
2014-10-29,82.22083
2014-10-30,81.63021
2014-10-31,80.640625
2014-11-01,76.16458
2014-11-02,86.42396
2014-11-03,84.87813
2014-11-04,58.258335
2014-11-05,87.37813
2014-11-06,73.495834
2014-11-07,77.89479
2014-11-08,60.520832
2014-11-09,63.572918
2014-11-10,72.08542
2014-11-11,55.226044
2014-11-12,86.19643
2014-11-13,
2014-11-14,
2014-11-15,
2014-11-16,
2014-11-17,
2014-11-18,
2014-11-19,
2014-11-20,
2014-11-21,
2014-11-22,
2014-11-23,
2014-11-24,
2014-11-25,
2014-11-26,
2014-11-27,
2014-11-28,
2014-11-29,
2014-11-30,45.475
2014-12-01,45.0
2014-12-02,
2014-12-03,
2014-12-04,
2014-12-05,
2014-12-06,
2014-12-07,
2014-12-08,
2014-12-09,
2014-12-10,
2014-12-11,
2014-12-12,
2014-12-13,39.79265
2014-12-14,40.384377
2014-12-15,38.550003
2014-12-16,
2014-12-17,
2014-12-18,
2014-12-19,
2014-12-20,
2014-12-21,
2014-12-22,
2014-12-23,
2014-12-24,
2014-12-25,
2014-12-26,
2014-12-27,
2014-12-28,
2014-12-29,
2014-12-30,
2014-12-31,
2015-01-01,
2015-01-02,
2015-01-03,
2015-01-04,
2015-01-05,
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-10,
2015-01-11,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-24,
2015-01-25,
2015-01-26,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-01-31,
2015-02-01,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,
2015-02-06,
2015-02-07,
2015-02-08,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,
2015-02-18,
2015-02-19,
2015-02-20,
2015-02-21,
2015-02-22,
2015-02-23,
2015-02-24,
2015-02-25,
2015-02-26,
2015-02-27,
2015-02-28,
2015-03-01,
2015-03-02,
2015-03-03,
2015-03-04,
2015-03-05,
2015-03-06,
2015-03-07,
2015-03-08,
2015-03-09,
2015-03-10,
2015-03-11,
2015-03-12,29.733334
2015-03-13,25.9375
2015-03-14,29.908333
2015-03-15,
2015-03-16,
2015-03-17,
2015-03-18,
2015-03-19,
2015-03-20,
2015-03-21,
2015-03-22,
2015-03-23,
2015-03-24,
2015-03-25,
2015-03-26,
2015-03-27,
2015-03-28,
2015-03-29,
2015-03-30,
2015-03-31,
2015-04-01,272.1111
2015-04-02,232.59375
2015-04-03,201.39583
2015-04-04,188.48958
2015-04-05,184.85417
2015-04-06,178.95833
2015-04-07,176.8125
2015-04-08,168.04167
2015-04-09,162.57292
2015-04-10,158.63542
2015-04-11,166.65625
2015-04-12,183.90625
2015-04-13,167.33333
2015-04-14,191.83333
2015-04-15,187.09375
2015-04-16,164.39583
2015-04-17,162.76042
2015-04-18,166.10417
2015-04-19,191.3125
2015-04-20,177.09375
2015-04-21,183.90625
2015-04-22,188.65625
2015-04-23,195.94792
2015-04-24,202.46875
2015-04-25,214.55208
2015-04-26,191.52083
2015-04-27,166.53125
2015-04-28,199.3125
2015-04-29,268.8646
2015-04-30,323.77084
2015-05-01,344.20834
2015-05-02,351.97916
2015-05-03,390.22916
2015-05-04,377.6354
2015-05-05,379.1146
2015-05-06,429.8229
2015-05-07,398.75
2015-05-08,360.0625
2015-05-09,347.1354
2015-05-10,313.5
2015-05-11,272.97916
2015-05-12,283.95834
2015-05-13,299.28125
2015-05-14,312.9479
2015-05-15,313.58334
2015-05-16,282.40625
2015-05-17,276.58334
2015-05-18,318.9271
2015-05-19,294.0
2015-05-20,294.85416
2015-05-21,289.9896
2015-05-22,285.10416
2015-05-23,275.0104
2015-05-24,276.3125
2015-05-25,338.54166
2015-05-26,331.40625
2015-05-27,335.02084
2015-05-28,376.52084
2015-05-29,362.0729
2015-05-30,357.96875
2015-05-31,471.97916
2015-06-01,753.6458
2015-06-02,969.28125
2015-06-03,1008.4167
2015-06-04,932.01044
2015-06-05,908.4375
2015-06-06,831.84375
2015-06-07,873.21875
2015-06-08,727.71875
2015-06-09,822.5
2015-06-10,879.0417
2015-06-11,893.75
2015-06-12,924.4583
2015-06-13,908.63544
2015-06-14,879.875
2015-06-15,782.76044
2015-06-16,1111.0625
2015-06-17,884.55206
2015-06-18,730.25
2015-06-19,629.84375
2015-06-20,548.1458
2015-06-21,466.9375
2015-06-22,426.22916
2015-06-23,381.5
2015-06-24,352.1875
2015-06-25,340.66666
2015-06-26,324.6875
2015-06-27,305.53125
2015-06-28,305.0625
2015-06-29,277.0625
2015-06-30,270.33334
2015-07-01,251.45833
2015-07-02,233.26042
2015-07-03,216.04167
2015-07-04,202.05208
2015-07-05,231.27083
2015-07-06,217.28125
2015-07-07,190.70833
2015-07-08,216.36458
2015-07-09,238.53125
2015-07-10,240.32292
2015-07-11,203.86458
2015-07-12,184.125
2015-07-13,157.46875
2015-07-14,146.07292
2015-07-15,145.75
2015-07-16,137.92708
2015-07-17,126.78125
2015-07-18,124.854164
2015-07-19,119.302086
2015-07-20,110.583336
2015-07-21,117.46875
2015-07-22,123.770836
2015-07-23,124.239586
2015-07-24,99.925
2015-07-25,89.98229
2015-07-26,84.68542
2015-07-27,78.11562
2015-07-28,74.44063
2015-07-29,71.00208
2015-07-30,67.36146
2015-07-31,63.43125
2015-08-01,60.13125
2015-08-02,57.379166
2015-08-03,71.87187
2015-08-04,111.21146
2015-08-05,70.22083
2015-08-06,59.891666
2015-08-07,59.5
2015-08-08,135.675
2015-08-09,104.08229
2015-08-10,86.50938
2015-08-11,80.78438
2015-08-12,77.94688
2015-08-13,83.28959
2015-08-14,78.60104
2015-08-15,74.69063
2015-08-16,72.5
2015-08-17,68.77396
2015-08-18,63.139584
2015-08-19,61.55
2015-08-20,60.335415
2015-08-21,57.329166
2015-08-22,55.190624
2015-08-23,53.422916
2015-08-24,54.913544
2015-08-25,61.13646
2015-08-26,71.66458
2015-08-27,70.30312
2015-08-28,61.490623
2015-08-29,54.422916
2015-08-30,49.422916
2015-08-31,56.12604
2015-09-01,55.89375
2015-09-02,53.566666
2015-09-03,47.659374
2015-09-04,43.955208
2015-09-05,47.107292
2015-09-06,45.548958
2015-09-07,41.841667
2015-09-08,40.24896
2015-09-09,39.633335
2015-09-10,38.604168
2015-09-11,37.385418
2015-09-12,36.23854
2015-09-13,35.050003
2015-09-14,35.60521
2015-09-15,51.28021
2015-09-16,101.32188
2015-09-17,91.46875
2015-09-18,83.8625
2015-09-19,67.275
2015-09-20,60.309376
2015-09-21,56.427082
2015-09-22,54.05625
2015-09-23,52.55625
2015-09-24,50.41875
2015-09-25,49.533333
2015-09-26,47.408333
2015-09-27,46.416668
2015-09-28,44.929165
2015-09-29,47.3375
2015-09-30,45.371876
2015-10-01,45.0
2015-10-02,43.736458
2015-10-03,56.10625
2015-10-04,77.21875
2015-10-05,60.93021
2015-10-06,62.107292
2015-10-07,58.772915
2015-10-08,51.98125
2015-10-09,48.895836
2015-10-10,47.05417
2015-10-11,44.964584
2015-10-12,43.16875
2015-10-13,41.9
2015-10-14,41.9
2015-10-15,41.185417
2015-10-16,40.54375
2015-10-17,40.5
2015-10-18,44.578125
2015-10-19,59.085415
2015-10-20,78.61667
2015-10-21,64.36146
2015-10-22,57.997917
2015-10-23,57.2375
2015-10-24,51.35625
2015-10-25,48.858334
2015-10-26,47.620834
2015-10-27,45.49375
2015-10-28,36.277084
2015-10-29,52.545834
2015-10-30,49.035416
2015-10-31,50.533333
2015-11-01,49.162502
2015-11-02,46.80521
2015-11-03,43.548958
2015-11-04,39.75104
2015-11-05,39.61771
2015-11-06,43.060715
2015-11-07,
2015-11-08,
2015-11-09,
2015-11-10,41.561764
2015-11-11,39.525
2015-11-12,
2015-11-13,
2015-11-14,
2015-11-15,
2015-11-16,37.37941
2015-11-17,38.132145
2015-11-18,36.19412
2015-11-19,41.232143
2015-11-20,
2015-11-21,
2015-11-22,
2015-11-23,
2015-11-24,
2015-11-25,
2015-11-26,
2015-11-27,
2015-11-28,
2015-11-29,
2015-11-30,
2015-12-01,
2015-12-02,
2015-12-03,
2015-12-04,
2015-12-05,
2015-12-06,
2015-12-07,
2015-12-08,
2015-12-09,
2015-12-10,
2015-12-11,
2015-12-12,
2015-12-13,
2015-12-14,
2015-12-15,
2015-12-16,
2015-12-17,
2015-12-18,
2015-12-19,
2015-12-20,
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,
2015-12-29,
2015-12-30,
2015-12-31,
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,
2016-01-05,
2016-01-06,
2016-01-07,
2016-01-08,
2016-01-09,
2016-01-10,
2016-01-11,
2016-01-12,
2016-01-13,
2016-01-14,
2016-01-15,
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,
2016-01-20,
2016-01-21,
2016-01-22,
2016-01-23,
2016-01-24,
2016-01-25,
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-01-30,
2016-01-31,
2016-02-01,
2016-02-02,
2016-02-03,
2016-02-04,
2016-02-05,
2016-02-06,
2016-02-07,
2016-02-08,
2016-02-09,
2016-02-10,
2016-02-11,
2016-02-12,
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,
2016-02-17,
2016-02-18,
2016-02-19,
2016-02-20,
2016-02-21,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-27,
2016-02-28,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,
2016-03-04,
2016-03-05,
2016-03-06,
2016-03-07,
2016-03-08,
2016-03-09,
2016-03-10,
2016-03-11,
2016-03-12,
2016-03-13,
2016-03-14,
2016-03-15,
2016-03-16,
2016-03-17,
2016-03-18,
2016-03-19,
2016-03-20,
2016-03-21,
2016-03-22,
2016-03-23,
2016-03-24,
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,
2016-03-29,34.86667
2016-03-30,35.64375
2016-03-31,36.016666
2016-04-01,37.43889
2016-04-02,32.695835
2016-04-03,
2016-04-04,44.434723
2016-04-05,55.671875
2016-04-06,50.115623
2016-04-07,70.46354
2016-04-08,93.88646
2016-04-09,112.625
2016-04-10,123.395836
2016-04-11,114.1875
2016-04-12,119.916664
2016-04-13,135.1875
2016-04-14,147.11458
2016-04-15,137.23958
2016-04-16,118.197914
2016-04-17,99.089584
2016-04-18,82.01875
2016-04-19,79.90833
2016-04-20,74.79375
2016-04-21,94.60833
2016-04-22,127.072914
2016-04-23,161.75
2016-04-24,141.0
2016-04-25,124.0625
2016-04-26,101.98542
2016-04-27,101.50312
2016-04-28,98.98333
2016-04-29,92.65104
2016-04-30,89.08542
2016-05-01,83.325
2016-05-02,83.83646
2016-05-03,103.725
2016-05-04,140.0
2016-05-05,199.29167
2016-05-06,223.03125
2016-05-07,227.80208
2016-05-08,224.65625
2016-05-09,234.02083
2016-05-10,251.6875
2016-05-11,236.36458
2016-05-12,225.67708
2016-05-13,250.91667
2016-05-14,329.0104
2016-05-15,451.1354
2016-05-16,432.20834
2016-05-17,316.08334
2016-05-18,316.20834
2016-05-19,354.5729
2016-05-20,515.8333
2016-05-21,670.05206
2016-05-22,473.29166
2016-05-23,362.60416
2016-05-24,321.8229
2016-05-25,310.4271
2016-05-26,324.16666
2016-05-27,308.8854
2016-05-28,325.3854
2016-05-29,389.3021
2016-05-30,424.2604
2016-05-31,609.32294
2016-06-01,714.9167
2016-06-02,868.73956
2016-06-03,989.46875
2016-06-04,1299.6875
2016-06-05,1478.0209
2016-06-06,1630.625
2016-06-07,1658.4375
2016-06-08,1568.9584
2016-06-09,1738.125
2016-06-10,1763.2291
2016-06-11,1523.4375
2016-06-12,1481.7709
2016-06-13,1246.6666
2016-06-14,938.15625
2016-06-15,895.3125
2016-06-16,938.4583
2016-06-17,864.71875
2016-06-18,860.34375
2016-06-19,836.44794
2016-06-20,747.6042
2016-06-21,768.6875
2016-06-22,759.17706
2016-06-23,655.69794
2016-06-24,628.44794
2016-06-25,550.53125
2016-06-26,459.04166
2016-06-27,407.4479
2016-06-28,386.59375
2016-06-29,379.6979
2016-06-30,415.78125
2016-07-01,403.6354
2016-07-02,366.95834
2016-07-03,335.39584
2016-07-04,316.6354
2016-07-05,298.3229
2016-07-06,275.9271
2016-07-07,254.42708
2016-07-08,235.90625
2016-07-09,221.4375
2016-07-10,205.92708
2016-07-11,195.34375
2016-07-12,184.125
2016-07-13,172.41667
2016-07-14,161.40625
2016-07-15,151.625
2016-07-16,145.09375
2016-07-17,139.02083
2016-07-18,132.47917
2016-07-19,127.947914
2016-07-20,128.20833
2016-07-21,121.5
2016-07-22,121.895836
2016-07-23,129.41667
2016-07-24,112.8125
2016-07-25,105.833336
2016-07-26,106.583336
2016-07-27,108.020836
2016-07-28,95.75521
2016-07-29,90.86875
2016-07-30,87.90625
2016-07-31,98.27292
2016-08-01,90.1
2016-08-02,82.203125
2016-08-03,80.936455
2016-08-04,79.25
2016-08-05,74.69375
2016-08-06,75.15
2016-08-07,71.42917
2016-08-08,76.08646
2016-08-09,67.81042
2016-08-10,63.284374
2016-08-11,69.56875
2016-08-12,69.84583
2016-08-13,63.14375
2016-08-14,60.35625
2016-08-15,57.879166
2016-08-16,58.4625
2016-08-17,57.660416
2016-08-18,57.120834
2016-08-19,64.78438
2016-08-20,54.554165
2016-08-21,51.346874
2016-08-22,49.439583
2016-08-23,48.214584
2016-08-24,47.966667
2016-08-25,45.89479
2016-08-26,48.208332
2016-08-27,50.557293
2016-08-28,45.984375
2016-08-29,43.881252
2016-08-30,42.709373
2016-08-31,41.422916
2016-09-01,41.490623
2016-09-02,42.790627
2016-09-03,41.680206
2016-09-04,45.2125
2016-09-05,48.264584
2016-09-06,41.954166
2016-09-07,38.5
2016-09-08,36.353123
2016-09-09,34.76875
2016-09-10,34.416668
2016-09-11,33.766666
2016-09-12,33.170834
2016-09-13,32.64375
2016-09-14,64.402084
2016-09-15,63.996876
2016-09-16,49.409374
2016-09-17,43.642708
2016-09-18,40.059372
2016-09-19,37.179165
2016-09-20,35.527084
2016-09-21,34.60625
2016-09-22,40.754166
2016-09-23,155.1302
2016-09-24,115.395836
2016-09-25,98.32188
2016-09-26,109.839584
2016-09-27,123.17292
2016-09-28,122.96875
2016-09-29,122.0625
2016-09-30,124.427086
2016-10-01,113.229164
2016-10-02,112.958336
2016-10-03,133.59375
2016-10-04,127.208336
2016-10-05,119.28125
2016-10-06,104.342705
2016-10-07,107.23229
2016-10-08,110.46354
2016-10-09,100.675
2016-10-10,93.265625
2016-10-11,90.9625
2016-10-12,86.51146
2016-10-13,81.89792
2016-10-14,78.92396
2016-10-15,74.08229
2016-10-16,71.808334
2016-10-17,80.751045
2016-10-18,78.27187
2016-10-19,82.03854
2016-10-20,65.23125
2016-10-21,82.51354
2016-10-22,89.26771
2016-10-23,80.91979
2016-10-24,77.69688
2016-10-25,95.46146
2016-10-26,80.27187
2016-10-27,74.08229
2016-10-28,70.01771
2016-10-29,84.010414
2016-10-30,80.875
2016-10-31,114.41354
2016-11-01,114.28125
2016-11-02,91.92396
2016-11-03,79.92396
2016-11-04,82.453125
2016-11-05,86.635414
2016-11-06,82.63125
2016-11-07,76.88854
2016-11-08,71.30104
2016-11-09,72.24167
2016-11-10,70.145836
2016-11-11,67.98021
2016-11-12,66.22396
2016-11-13,66.0125
2016-11-14,58.276043
2016-11-15,60.848957
2016-11-16,59.208332
2016-11-17,48.213543
2016-11-18,28.803572
2016-11-19,31.366667
2016-11-20,36.533333
2016-11-21,36.866665
2016-11-22,34.6
2016-11-23,32.45
2016-11-24,32.916668
2016-11-25,33.6
2016-11-26,33.9
2016-11-27,34.566666
2016-11-28,36.583336
2016-11-29,39.11667
2016-11-30,39.25
2016-12-01,36.466667
2016-12-02,34.483334
2016-12-03,33.45
2016-12-04,32.533333
2016-12-05,31.983334
2016-12-06,33.61667
2016-12-07,35.233334
2016-12-08,32.9
2016-12-09,29.85
2016-12-10,26.766666
2016-12-11,24.633333
2016-12-12,22.633333
2016-12-13,21.466667
2016-12-14,19.416666
2016-12-15,18.033333
2016-12-16,21.1
2016-12-17,24.933332
2016-12-18,30.233334
2016-12-19,31.45
2016-12-20,30.55
2016-12-21,29.7
2016-12-22,28.416666
2016-12-23,28.15
2016-12-24,29.7
2016-12-25,31.633333
2016-12-26,32.966667
2016-12-27,34.083336
2016-12-28,34.4
2016-12-29,34.15
2016-12-30,33.233334
2016-12-31,31.516666
2017-01-01,30.75
2017-01-02,30.0
2017-01-03,29.1
2017-01-04,28.9
2017-01-05,29.166666
2017-01-06,30.583334
2017-01-07,31.783333
2017-01-08,32.55
2017-01-09,33.516666
2017-01-10,35.65
2017-01-11,37.0
2017-01-12,38.183334
2017-01-13,38.3
2017-01-14,38.3
2017-01-15,37.899998
2017-01-16,36.033333
2017-01-17,34.066666
2017-01-18,32.933334
2017-01-19,33.016666
2017-01-20,33.4
2017-01-21,33.4
2017-01-22,33.233334
2017-01-23,32.583332
2017-01-24,32.4
2017-01-25,32.166668
2017-01-26,31.416666
2017-01-27,30.666666
2017-01-28,29.966667
2017-01-29,29.183332
2017-01-30,28.116667
2017-01-31,26.233334
2017-02-01,24.942858
2017-02-02,21.633333
2017-02-03,22.333332
2017-02-04,23.783333
2017-02-05,22.633333
2017-02-06,28.283333
2017-02-07,28.916668
2017-02-08,29.0
2017-02-09,29.5
2017-02-10,30.333332
2017-02-11,24.533335
2017-02-12,22.55
2017-02-13,21.166666
2017-02-14,20.966667
2017-02-15,23.233334
2017-02-16,25.333334
2017-02-17,26.3
2017-02-18,27.983334
2017-02-19,26.266666
2017-02-20,23.316666
2017-02-21,27.433332
2017-02-22,24.966667
2017-02-23,20.933332
